"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9","LD10","LD11","LD12","LD13","LD14","LD15","LD16","LD17","LD18","LD19","LD20","LD21","LD22","LD23","LD24","LD25","LD26","LD27","LD28","LD29","LD30","LD31","LD32","LD33","LD34","LD35"
"Erignathus_barbatus",23.9647744231105,13.3651843576855,0.909752891877962,12.2677710961799,3.60025123429986,-5.90199319241849,-1.0283756239478,2.10099811463232,-3.59169041319201,-5.64507347212412,-2.29569936061915,9.13806095058687,2.26709999771961,-0.420782801659694,-0.690564033069649,2.94119413650197,2.74626216680162,2.04628835980404,-2.48925350407967,-0.638919544735821,-0.572467377006786,-3.51964452038175,2.76528611132069,1.82823367815948,-2.61807080603629,1.12831163392091,-1.28503293131957,-0.869590755590324,-0.112968598648223,0.295201433097871,0.708535453206481,0.234193088673635,0.373311712066928,-0.234558679005618,-0.919075089834974
"Leptonychotes_weddellii",24.3392744702579,15.5072072290991,10.8263931982197,14.4519778336107,-14.8666693583325,8.01026758756373,-2.02480927063608,-0.915972885367278,12.6078603129965,-5.09132976942092,0.973300074132591,-6.18019877041637,-7.24572696365945,-1.15752199339526,-4.70814552320178,-0.692684090036951,1.44721790256749,-1.36258613311745,-0.499211086946261,-1.16210478450481,-0.47343638075118,-0.282487367005532,-1.1030624414601,0.209282900892871,-0.507472657958496,0.614467083710172,-0.69163766248281,-0.23203050095024,-0.248832837231592,0.577917927680035,0.54666325519797,-0.295302175941316,-0.0725948838578008,-0.137406473591147,-0.262041027115956
"Lobodon_carcinophaga",27.8331884555099,10.7367163901415,2.90604072850343,17.0517193851272,-8.97358779028526,1.64900094834609,5.7440006589713,-6.20003726243031,-5.24551471098439,3.54940403546881,-2.80531373679127,4.0736851221156,-5.56747019139586,-3.03545309612485,2.06650532398566,7.56729569224141,-4.73655001933071,2.07225685729217,1.84105041242647,1.29643529482169,-0.311483364199285,-0.785888325019597,-0.504337143679686,-2.14919896062899,0.131192349517646,0.437969344222751,-0.0673178328546255,0.336030797682822,-1.44460555056052,-1.53627390991649,-0.282486434999258,-0.613468936455403,0.643050408958709,0.547448830508496,-0.217134400757399
"Mirounga_leonina",41.1726104245567,27.5301288812601,10.4309982069761,15.8674313164005,-0.92955408655086,6.27013557548796,12.2143126755237,-5.1776065643771,-11.6757154344032,11.7507577123556,8.17672548786694,-3.41511628022016,-0.531937351327473,7.25152288710701,-3.26879717868274,-3.94196135783999,4.128334542041,1.94180784108351,-2.22807127714464,-0.372804764531121,-0.911471652839617,1.44105809526603,-0.489101656574483,1.57650341889169,-0.899117451965481,0.0327826104603348,0.0473055754705206,-0.25355534848293,0.326379376303305,0.921566899455186,-0.110729556029182,-0.0895119947392224,-0.111574482615514,0.156758904331839,-0.0508367211926277
"Neomonachus_tropicalis",21.3765014968889,9.44431391580463,6.14841968054211,11.3151483679383,-17.1634427038733,-3.39077007563389,-2.70037552012821,0.055210242469468,1.1589306238121,0.864116771941327,1.43533156167497,3.72572335095556,4.65415996956031,-0.117076915618491,-4.77986639316387,-0.571813011169254,-5.28917277999428,-3.26992817847893,-1.63472505047477,2.98333516760625,1.12682597979877,0.256490600732712,2.00463508582364,-0.153994149150272,1.02986610273379,-0.363905403355624,2.64783826734965,0.321903813119902,0.535792667970064,0.0706032330199242,0.171049331413881,0.822296118763075,0.886071712745318,-0.70419252358058,0.913505033468477
"Pagophilus_groenlandicus",17.2935102624049,13.5910143226218,2.28063891780881,10.917251553826,-2.73324614040948,-5.38317029336734,-0.529121917910305,-1.84543862753926,-1.98844212464342,-1.3405643702248,-5.85486409780185,-0.207438270295946,4.93779341428607,-2.0937372312082,2.22927912181536,-0.299965103789671,1.32980968377548,-1.91628948616786,-2.28094732436335,-1.02771788246966,0.160252415905429,1.92038147807806,-1.44210502434026,-0.479954972034235,-0.632598676455025,-1.9898542129787,-0.0916927054251651,1.23725435035921,-0.207127733154935,0.963861228320519,0.811937876205362,0.945861008161722,-0.524606651770342,0.417779173066131,-0.401775111125924
"Pusa_hispida",14.0249618686076,12.8554468896196,0.924664818326015,10.413195006195,-2.0349346616954,0.811961462210002,-4.83978265036632,0.353191833247588,-1.29580915701683,-2.06919260305427,-4.45112035416084,0.26862828733753,4.77106079050792,-2.11692108626298,0.491255109295144,1.34571852631664,1.85425687853472,-1.42737728552985,0.50126008386515,-0.626106925525757,-0.818766624096796,1.01529629540919,-1.19313638058093,0.337202960407244,-0.960070971576306,0.451317684642224,-1.52679584700665,-0.350780438277422,1.40134032224073,0.201236567671747,-0.834373635263729,0.143464313874395,-0.412878353261811,-0.191804060925774,0.305751530121559
"Phoca_vitulina",16.6940853307391,11.4468420823664,3.99309261444256,9.74374339667682,-1.67535197938205,-2.28376609793102,-4.35216651961266,1.5821657002321,-3.52493342615963,-4.93255373549872,0.211472401393537,0.151285877613598,3.73702100934757,-1.34262191135071,0.222103268352825,-1.39170382124551,4.41691342415801,-0.821473253285294,2.33994282826655,1.37335047857439,-0.0721331806122987,1.74606685827941,1.04248421949766,0.896124881675498,2.89281993552352,-1.16240904974647,0.554299682679487,0.602758723633733,0.147387033497486,-1.77629312766852,0.125593692858184,-1.52825501301089,-0.475460929396673,0.497148747859159,0.565391390805948
"Bassaricyon_alleni",-8.86207788918882,3.33904582794774,0.130105250991279,-1.29629439961034,-0.623092618036072,-3.1786333150297,2.12705117435225,-1.23426659477542,1.31247707057005,2.18329066912415,-0.146433108761737,1.29405425201276,1.2236268472607,-0.884211844078231,0.325833197235526,-0.482542227200536,0.375246089461235,-0.893066775484,0.635754301957129,-0.115898805082121,-0.2722493098408,0.0817181610100408,-1.85399538553725,-0.357781463335194,0.306486356921048,0.246500209173148,0.279639998020044,-0.0388538675265663,-0.702652223729729,0.0966904469320931,-0.452504207424076,-0.0417296073374418,-0.47141061566732,0.47527101125601,0.0709636855530097
"Bassaricyon_medius",-9.00212907911988,3.15898195568313,-0.616104576759111,-1.391302434427,-0.801694149325402,-2.66371356523553,2.16703740359985,-1.26579507915065,1.41913034631026,2.30158470960773,-0.274998275335801,1.5067050232211,1.27472775988924,-0.807122824762184,0.428142243682811,-0.45597317173782,0.306380323778935,-1.37702610533003,1.01606407353487,-0.161097395706096,-0.0567963828682128,-0.0537290700598096,-2.04688496443897,-0.346932281376376,0.40700606803581,0.0343670666872349,0.827311420196156,0.0737524224188424,-0.552618338139147,0.563465755790524,-0.44861961284501,0.297964864155517,-0.169101000826616,-0.31549835932241,0.0349567238450977
"Bassariscus_astutus",-9.07344936311244,2.53187644526928,-1.91596216154076,0.81327801161094,-1.81126437562792,0.60054341053941,0.320326672103583,0.0386801299443649,0.155703250859778,2.20657267116282,0.349235798122611,0.642411441363991,0.734137361657743,-0.240723363438266,0.576744848727649,-0.180106122221619,-0.47866417991105,-0.600163419926721,0.137097875195465,0.406315519799428,1.26922664093523,-0.550862233343378,-0.856103072005294,-0.402082414262,0.360384633632801,-0.528533181412333,0.213287521261619,-0.484963750286665,0.483667846963169,-0.46589105573768,0.0894852505279845,-0.00722372363676138,-0.279060024796201,-0.164840750368408,0.0887175757313603
"Bassariscus_sumichrasti",-8.42103336023877,2.03255710382286,-1.8696715728132,-0.0488344024439824,-1.94217716351785,0.367489168979466,-0.0897821694224542,0.369074936745568,-0.016587377011523,2.60459439292313,0.0359058066570959,1.4578507714581,0.417928206275426,1.3505568903706,0.465937088508547,0.00135886768888125,-0.448339691783333,-1.27877121406606,0.336371026134962,0.0794341501360505,1.36740805349124,-5.20152633800564e-05,-1.32261146957763,-1.03114670710488,0.464772320433794,-0.447520434043922,0.152965986038519,-0.464110000696253,-0.136120210249003,-0.430539760261976,-0.27398205218817,0.134534965281775,-0.370288999994887,-0.464345709656433,-0.237242680322114
"Nasua_narica",-3.59186004405368,-3.57470776786773,-4.10250189800128,0.978676724840233,1.61450245363832,-6.81363728310934,4.01147242983936,-4.82185078176752,3.21103706254197,2.08684898337311,-2.16561976496528,-0.11990143478752,3.49458707276683,0.647814816873131,0.0386976291142432,1.40737673106811,1.59541193043498,-0.448132451149236,0.9290487156466,-1.34866189408564,-1.66934989048561,-0.0228000306617968,-0.786865532006603,-1.13885882257035,0.503474889548838,0.0298835906562607,-0.0486967210377219,-0.926579710729934,-0.228063543674594,0.378117555122162,0.994815903575036,-0.266638251699822,1.13492931505725,-0.506950644872945,0.262233595513724
"Nasua_nasua",-5.13816661970806,-4.41782014956909,-3.76872654608117,1.82292105249152,1.74842007014069,-5.16855411620234,5.09228896078538,-3.46913875721273,2.70830190181172,0.986966998177755,-2.50592511986889,0.120351453468416,3.02064262577928,1.79950248867805,-0.205582936108127,-0.102848981018137,0.75601429365679,0.40917964584729,-0.256489710292672,-2.16246773121972,-1.32875673539386,-0.607874032024183,-0.0333377387174259,-0.651818504428368,0.677718503239318,0.178016601317606,-0.0305275836974294,0.340293269660402,-0.159116178037434,0.480316942586057,0.700465763062349,-0.745821473964078,0.58915786241452,-0.666804259092255,-0.397998766922919
"Potos_flavus",-7.15942980148452,4.5801597187432,0.28186393538224,-2.47976034809409,0.352922906324806,-1.38061717431152,-1.17046092522248,1.75638452932272,-0.275316460363751,3.11458556170196,0.488828969891844,0.203984212043067,0.600636142321398,1.29930284479588,-0.83328006725749,0.824927801598591,-0.618121668711199,-1.40651962558145,0.775392162672548,-0.16754920995849,0.894054367619341,0.600843915898705,-0.0964574322698106,-1.0105880156392,1.47143520092537,1.86706546309864,-0.985274859687742,0.176782912573831,0.310279885988533,0.468580421401266,-0.408007663840097,1.22646319528519,0.446133543399334,0.576406866460978,0.608726071052407
"Procyon_cancrivorus",-1.18398287046158,1.0868120330379,-1.2698891396932,-2.16106575262838,-1.35742548636748,-3.16034186442971,2.90546691872919,0.0579161910892492,3.84177488824737,6.34303923809126,0.150929304099151,1.46662756365102,0.714880132576931,-0.0739703904533183,1.08023570771416,-0.823517354751063,1.07050186531331,-1.174590594568,-0.916739306315848,1.68104914220628,-0.857924819808183,-2.41729879789216,-1.15354943656379,0.853639776150256,0.582218870227967,0.0163784291512659,-0.274774461390315,1.59890256584576,-0.896044541554576,-0.59314251149436,0.434543329414914,-0.697926039342938,-0.43705489354217,0.0218180341598111,-1.00692164500061
"Procyon_lotor",-2.98544339047836,1.08860119421783,-0.470611721833783,-1.79984201744189,0.905987890040167,-6.51856183566706,3.41937922036894,-3.71106030663002,5.3204494929248,4.85471233141312,-0.425908288178365,0.95242721181929,2.75160692108784,-0.112790455364072,0.772513478883659,0.21878275567744,2.36748124083912,-1.88281123614503,-0.711620641287179,0.90441385246097,-0.88279698463296,-1.11529405943073,-0.754044248744794,0.488276689882497,0.247244481392552,-0.380954791807394,-0.964244886001519,-0.29825411335244,0.165090809270473,-0.975777631485157,0.301501026579515,-0.0856416945606638,0.239291038201586,0.609039709886919,-0.107543326625815
"Tremarctos_ornatus",11.5704375429631,-3.60678693468396,-0.0856285517589234,-9.7838912846485,-1.96861566696839,-1.50827499779815,0.510852572493603,7.52402930437511,-0.828095848099066,1.4546101096651,1.49986196952266,6.11209925826867,-4.73271401779689,0.65608229057277,-0.838287149878205,-2.92866722911107,4.2389739781507,-3.26403576625843,2.23743031813207,0.363809112694417,1.6460053548142,0.500082283741491,0.776866224135121,-0.414152210989203,-0.469198717662769,0.124970992227522,0.845210851625905,2.11724367897037,-1.52622566050774,-2.05915553308663,0.493302488162391,0.4688009160334,-0.373133680160794,-0.461227478644737,-0.783576782578874
"Ursus_americanus",17.4009025789519,-8.11709729754944,-3.85625615988587,-1.50809104522546,-3.2477665324818,-10.9426725589994,-3.07726782621217,3.15900253579088,-2.08001294204245,3.92569989624919,1.96668498795794,3.08924840416228,-2.05969209366659,-2.81100250828625,-1.87472301640402,0.313471718324721,-0.480790794933163,3.10830760731385,0.993583412513595,-0.383797448373036,-1.52595892930526,0.590436557342149,-0.566954975241079,-0.561174625055893,1.69480195369871,0.629031162653714,-0.292527770213106,0.587757249438042,1.15644234413388,0.734988404609711,0.899632876112167,0.133060513083142,-0.275302887781565,-0.433083339225833,-0.0446918465485082
"Ursus_arctos",23.018127546092,-14.5356833736544,-6.72582118132094,-1.50333530404871,-5.49333872819034,-13.1924582951485,-0.829365220113695,6.03915240442605,0.691284613463502,-1.38023570954021,1.38171245503419,1.32598173926364,-0.924031515283691,2.09591848229796,-0.943273837853651,0.352680472778341,1.40199548693867,0.287341484720359,1.82081855370278,1.92550911052361,0.400174909243695,-0.293289952139744,-0.349330640465137,-1.3455252754818,0.341522067380123,1.54716256243478,-0.690486798481345,-0.389724685713103,-0.0668956223463483,1.67609101897245,0.296527062928103,-0.722555487060581,-0.439782962046075,0.269334354222285,0.322597247150293
"Ursus_maritimus",25.3220966569974,-12.3343167064257,-2.61854724219564,-5.08146741292887,-6.76141480038508,-15.7829231944496,-5.91583416321265,-0.0852507736722892,-3.66427111023505,1.61007554910091,0.308241192796994,-7.62090418395003,-0.48716958089784,0.153137399728694,2.80657066722981,-1.25197281750032,-2.14674174910554,-0.612596215514401,-0.735364362905665,-2.37796703978712,0.68912394754,-0.778494439534373,0.845561685612944,0.900295554344148,-0.834521312941217,-0.792461412974337,0.255662030069829,-0.753714081314138,-0.935380654484172,-0.568928584371766,-0.182863335846965,0.103590376810718,0.447043397418552,0.062742004688808,-0.225663021129578
"Ursus_thibetanus",15.2837713490867,-3.12317807557452,-4.14003785468761,-6.97081062669137,-4.23446061398776,-7.06268917186224,0.251651332231462,3.62831020656188,-2.82918789843029,1.35644378078515,-1.03065937184281,-2.77711070673192,-3.77076900766043,-0.773285238810927,0.344207976630684,3.09839375152295,5.08409045575971,-0.53809737977239,2.71484947959558,0.942970395824623,1.06086618464363,-0.520716362990751,-1.1218841302559,0.0709339074736817,-1.51850165775656,-0.216841694767814,0.0193176908227072,-0.0686065687077115,1.69260468000619,-0.431235756001119,-0.383422625200459,-0.106683673764575,-0.894717385264739,-1.14002371455561,0.378327770428528
"Acinonyx_jubatus",4.05212016331503,-4.39804273802262,14.9064723142064,-4.7467934772475,4.63006647525653,1.58055916333364,-3.99979687360079,-0.636514619642718,-0.469714516357766,-0.827654591063016,4.74101723893495,3.26874974429492,1.64534828268199,-0.901858334395918,-0.852459215413752,0.654006050720804,1.36275169648781,-0.481727261353616,-0.695758314927778,-3.0925948262466,-1.11219479968486,-2.3978571895104,3.61800187487301,-0.315192343680193,0.117128222437003,1.21438249839705,0.961037982524933,-0.473293915523715,0.347367436579604,-0.329229972745655,-0.210295566031408,0.193138208967679,-0.200006956732871,0.215053674269493,0.461994065708296
"Arctictis_binturong",-3.23726353064105,1.48514182025226,0.215430917064186,-5.74674413293452,-2.11156269119178,-2.983409247416,3.36855142311621,-6.81659976540068,3.7066015752405,-2.69389874278735,-2.26271456457774,-0.660234542053738,-0.890383195133518,3.58555861606739,-0.87338260730841,1.6872163995637,-0.630267796247501,-1.05247787418232,3.9555732486876,-1.11736876170657,-0.962790088595455,-1.41581455521806,0.358719968975163,0.961897350402133,-0.297983938946434,0.312374734072384,0.64340776033672,0.222258553121759,0.990152323890357,0.209578032293226,-0.1073008803046,-0.445614376600281,-0.898482703122385,0.87149809000702,-0.534054346000901
"Arctogalidia_stigmatica",-7.3448707403475,0.268241864982292,-0.973518438819742,-3.15712486602694,-3.13196860927197,-0.569742147867087,3.99958746180522,-6.0095752056639,1.64405190085097,-1.51916262200522,-1.67459986085823,1.99350079867347,1.12919258420678,2.43569521519286,-0.140851574316428,0.76473716158993,0.735047749222353,-1.26583670172519,1.11808100075937,-0.264240495895231,0.836807260412389,-0.804018626038833,-0.72031550970426,-0.148425936991953,-1.39794146224897,-0.656793119694182,-0.0966346100326479,0.132555789008545,0.0507953939907602,0.490172828374711,-0.523815808277029,-0.320215523839714,-0.232226692523155,-0.536048408696571,-0.0721261719489078
"Atilax_paludinosus",-6.43788494920235,2.34091571294114,-0.054136834192049,-5.42264477271806,-0.165129202928268,-3.91036393308578,3.41513477402677,-2.97507527951016,1.42376742924249,-0.695079504667426,-0.582501326959023,0.00106591765195672,-1.80146928925046,-0.239031281994007,0.461897829277667,-0.658729153789843,0.923576118520052,0.448855119624888,0.671704791430765,-0.115749296804433,-0.945327017510539,1.04568255620974,1.73460868489966,0.373519132665025,0.539959515917394,0.148537632001036,0.2596656933716,0.521128080394172,0.940598455636155,-0.0199353315417075,0.101948671019764,-0.396385039251705,0.511900049850365,0.276048210209085,0.634160005819456
"Caracal_caracal",-1.89048173240905,-1.08531651282276,9.1222893740516,-3.19500455510642,1.65136737418159,1.47227282465776,-2.54331816629653,-0.764858688848044,0.629569009290991,2.07048612647789,0.830146087471631,1.27033953556877,0.0777569106957842,-1.17642239097102,0.0753728298024021,0.408709177271385,0.0815109305428735,-1.18821737006539,-1.53884543006544,-0.387631252825558,-0.249785149933128,0.739426770612964,-0.223150605041665,0.479973036834895,-0.475082851086512,0.435439741011803,-0.100201842634016,0.211385358492099,0.110030469754792,0.191912960668993,-0.514888056283617,-0.330258340532246,-0.177763733632691,-0.463365299724427,-0.359263392176187
