#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:sequence-5" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:sequence-5" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:sequence-5" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sequence-5" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:sequence-5" name="distribution" x="@birthRate.t:sequence-5">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:sequence-5" name="distribution">
#            <parameter id="ucldStdev.c:sequence-5" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sequence-5" id="treeLikelihood.sequence-5" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sequence-5">
#            <siteModel id="SiteModel.s:sequence-5" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence-5" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence-5" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence-5" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence-5" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:sequence-5" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence-5">
#                <LogNormal S="@ucldStdev.c:sequence-5" id="LogNormalDistributionModel.c:sequence-5" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="28" id="rateCategories.c:sequence-5" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:sequence-5" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
2074000	-63732.3535299075	-63748.26074840189	15.907218494388143	-63748.26074840189	0.18728697764076338	15.914588596276817	6.4087657126953665	0.2527192422190383	1.0633860880244992	0.04686762572776114	0.21257137037064625
2075000	-63730.97276877602	-63746.83047788085	15.85770910483622	-63746.83047788085	0.19646399181981172	15.624414586699533	12.180007105178563	0.20103692594608766	1.0335081190683975	0.03787226626217253	0.19204410209082853
2076000	-63734.202263361694	-63751.61921919377	17.416955832079474	-63751.61921919377	0.18580890793902652	16.788772993633692	10.296261968322781	0.12867827842784169	1.0435566074606761	0.011745948030026007	0.10685841348628859
2077000	-63732.33173028222	-63749.6780131806	17.346282898386143	-63749.6780131806	0.18660132862761525	16.847649237565705	8.046055212508655	0.1505508472041836	1.050656478145264	0.01589415388270092	0.12193190300851782
2078000	-63732.87291398183	-63749.61559481045	16.742680828617512	-63749.61559481045	0.18902772669595083	16.454087981825797	9.451332023871323	0.18992026874272766	1.0567744266953394	0.03395846782426452	0.17389839195102788
2079000	-63738.20127337465	-63754.934415016294	16.733141641642238	-63754.934415016294	0.19324048543795114	16.004801019756105	10.845442224918076	0.11310674206347142	1.0658216716519884	0.01614109593812431	0.11953006455599303
2080000	-63736.27183071633	-63752.25114358731	15.979312870975761	-63752.25114358731	0.19158129000375393	15.24453410814086	12.628488513091916	0.11214673543067548	1.0375920723284056	0.011656394780350257	0.10700758964195477
2081000	-63740.096959818795	-63756.38390536998	16.286945551182377	-63756.38390536998	0.19234589438113314	15.786804003613453	9.024842978988518	0.15028534096352975	1.0089855718383793	0.023374775012797472	0.15244304469666214
2082000	-63731.69512546924	-63748.39325341398	16.698127944744947	-63748.39325341398	0.18878801898589365	16.479018100531007	9.217645176425627	0.20393633979222295	1.0492543265103798	0.0397065674296888	0.19649611979107126
2083000	-63730.1100464845	-63746.16373722649	16.05369074198932	-63746.16373722649	0.19662862945886336	15.78941814611954	10.819812047807615	0.19477246784575272	1.0038830747496443	0.03815571488532398	0.20158087805226593
2084000	-63736.34295358933	-63753.00216808751	16.659214498173576	-63753.00216808751	0.1909576632113282	15.845634988727117	9.018448680184852	0.1008029643073626	1.0173299938777707	0.010249619363134467	0.1002243885954052
2085000	-63734.75134869186	-63751.028170246725	16.276821554864572	-63751.028170246725	0.18984170357558514	15.668849523438388	10.711263841393015	0.13196379368488534	1.0095730742571258	0.01690219400874554	0.13104906711667874
2086000	-63734.87448246278	-63751.46966910392	16.595186641144753	-63751.46966910392	0.19303994468072064	15.858788802303753	9.168060336743926	0.11190609632251226	1.0018848855157987	0.014025677737238597	0.120764187481782
2087000	-63733.481636063494	-63750.477351532296	16.995715468803606	-63750.477351532296	0.18428094496321923	16.757668679760986	11.366738682902103	0.20006986519571895	1.0663279461394524	0.033442642808323986	0.1765997922482431
2088000	-63739.273121633494	-63756.22274880816	16.949627174668024	-63756.22274880816	0.1810646812474719	16.711224776717142	6.987348307808912	0.19999758840801238	1.094719809707208	0.05295677252374284	0.21104485375218718
2089000	-63735.80583057042	-63752.56556583612	16.759735265699828	-63752.56556583612	0.18463374844812566	15.957278385446756	12.762951047529558	0.10235837371130418	1.0364915883965191	0.011732832964116436	0.10639384023703952
2090000	-63739.91690141721	-63757.09522437871	17.178322961506115	-63757.09522437871	0.19162427508106275	16.22874012692041	7.700239578601778	0.08301000828955267	1.0053631297406336	0.007203459643563453	0.08549515807759556
2091000	-63736.90744267577	-63751.53626738025	14.628824704482332	-63751.53626738025	0.19799900263542214	14.196279736722108	4.9143757405722575	0.1624332340050331	0.9924344941612849	0.03240483226276059	0.1860793632412669
2092000	-63734.71702249508	-63750.02878379541	15.311761300326497	-63750.02878379541	0.20167084364840973	14.908574421954174	10.538366106332528	0.16786334550334758	0.9897582105271726	0.027441546066817073	0.16592285659246778
2093000	-63730.381016876076	-63747.0649335602	16.683916684120913	-63747.0649335602	0.19657178797137245	16.066193995792496	9.65458397218471	0.13037276522730515	1.0126089033297037	0.024409431539325892	0.15539926994279268
2094000	-63738.44280219151	-63755.061162084545	16.618359893035308	-63755.061162084545	0.1930779400693344	15.976720436940829	7.715479618383815	0.12651719325264318	1.0083486166851652	0.01411440586671404	0.11954711518363695
2095000	-63735.32452292978	-63751.70261171792	16.3780887881398	-63751.70261171792	0.19480085299860975	15.814969148234228	9.521999577056635	0.13942393238148698	1.0205492747236489	0.016256534280637513	0.1255142408356587
2096000	-63730.45271920628	-63746.71149555189	16.258776345608307	-63746.71149555189	0.19686945609545228	15.884415694842048	10.318558809182145	0.17328400960323845	1.0266547856571107	0.030900084716881274	0.18111241617653823
2097000	-63731.80384094213	-63747.43235777456	15.62851683242866	-63747.43235777456	0.19399175459023774	15.297278270402654	10.869998865041847	0.1815545483487653	1.037756508457109	0.041361484366414736	0.1911199321785611
2098000	-63737.80514854652	-63752.07680018679	14.271651640275747	-63752.07680018679	0.1969837139106723	13.91377669140099	14.322108566609401	0.1764231762943936	1.032261772638703	0.02060713668287167	0.14107274615482424
2099000	-63736.59693088698	-63751.657810931916	15.060880044935214	-63751.657810931916	0.20004775043782813	14.63421790744278	12.12776067268651	0.16351394241288425	1.0383790511967035	0.03012964282692267	0.1730103396722292
2100000	-63730.314365705475	-63747.16671694815	16.85235124267876	-63747.16671694815	0.1996924193578976	16.473557675796332	8.942904319198112	0.17244473644613353	1.0170780430173594	0.03437615753200168	0.18404515058867524
2101000	-63731.21268215573	-63747.918846286906	16.706164131176845	-63747.918846286906	0.2032719819988125	16.298931066788878	8.110697344916007	0.1671094966957975	1.0261041060419709	0.027619766508473687	0.16393682460488557
2102000	-63731.35877371505	-63747.52528571435	16.166511999294247	-63747.52528571435	0.20063402398390404	16.006951884788425	9.616737075629608	0.2163162679567162	1.0167449095805503	0.045381553089790055	0.2097805026285843
2103000	-63734.85872309718	-63749.138086000334	14.279362903150735	-63749.138086000334	0.2205243730161493	14.119802788644915	5.5836141935989625	0.2163162679567162	0.9581292017653158	0.03687038642991497	0.19888956398899038
2104000	-63728.19627312101	-63741.02154236206	12.825269241053967	-63741.02154236206	0.21511548339743655	12.668245653272738	4.005967021550081	0.21685092353410068	0.9748360799417559	0.03616324908945389	0.19994615730906368
2105000	-63729.80827698657	-63745.43165438909	15.623377402515532	-63745.43165438909	0.21410243611810914	15.603201696124154	8.346787661920782	0.24654704714006528	0.9957366430025243	0.053010334917118034	0.2372446942488565
2106000	-63737.544045845505	-63751.83165212391	14.287606278402532	-63751.83165212391	0.21225597014545833	14.325976117044869	12.878402912312316	0.25974002481259956	0.9916232143386503	0.06207489923522158	0.25760460629531745
2107000	-63736.09712773312	-63751.45039211178	15.353264378658261	-63751.45039211178	0.20736105922858725	15.338879005441044	10.87799884463104	0.2478392432244451	0.953296903049853	0.03977361921350991	0.20989924981627572
2108000	-63730.80823848931	-63746.174034635296	15.365796145979896	-63746.174034635296	0.20968250255396542	15.844329051614855	8.040977135554181	0.367039481912743	1.0035177622032263	0.06675780718889238	0.2574934246635991
2109000	-63733.95304359107	-63749.00607249412	15.053028903049972	-63749.00607249412	0.21400485479934292	15.507323547508813	8.045708509357759	0.3607983536110929	0.9788814982172342	0.09095597215142764	0.3117035504758609
2110000	-63730.13634139201	-63745.33679852716	15.200457135149255	-63745.33679852716	0.21473504641664018	15.605864640289852	7.745398630581347	0.34831803288626717	0.9685310134215666	0.0709755094445647	0.2777127730271424
2111000	-63737.366977674676	-63751.320704533726	13.953726859048286	-63751.320704533726	0.22698480182341438	14.536682375152083	9.57375011312297	0.39431506824453266	0.9446672611186191	0.0812630332510255	0.30150845806011145
2112000	-63733.12154431739	-63747.30603885049	14.184494533093993	-63747.30603885049	0.2214280761805869	14.849885513793147	7.77282206628617	0.4162701437006277	0.9812342295392461	0.07428827675517062	0.2873590867472087
2113000	-63738.70086364866	-63752.67890313771	13.978039489052438	-63752.67890313771	0.22438078989514093	14.51109254777321	7.345589557267025	0.38120331939505814	0.9394285771857397	0.06190230109467815	0.285470993727509
2114000	-63740.350330588895	-63754.45096958943	14.100639000532292	-63754.45096958943	0.22962295995550785	14.620101310595485	8.199760058203177	0.37765657549853066	0.8949406365820672	0.06619013420058348	0.2928473515635488
2115000	-63736.34810255306	-63749.90358362308	13.555481070026932	-63749.90358362308	0.2236100382998359	13.643953365881632	5.210277405875233	0.27125021927520426	0.8887542189093257	0.035735102712578	0.2087139846052732
2116000	-63736.588959053835	-63750.96610588067	14.377146826828836	-63750.96610588067	0.22669407398131997	14.494536119238624	9.761085740763864	0.27798278942899207	0.9191436006715308	0.04389688928089336	0.2285038408972089
2117000	-63735.32311985966	-63750.5286077123	15.20548785263783	-63750.5286077123	0.21625487218192138	15.075364978538575	8.306482719447372	0.22255729980012073	0.9380781064588775	0.029869326537550162	0.1862463677859519
2118000	-63730.27590204634	-63745.28440078366	15.008498737319723	-63745.28440078366	0.20858595482496334	14.878396350400457	11.501199011211957	0.22256167072773184	1.0120877518865232	0.03790964008884253	0.20118826198817796
2119000	-63738.43682224176	-63751.92344669133	13.48662444957028	-63751.92344669133	0.21161099105465372	13.347615515018585	12.767013697893415	0.22066504293268202	0.9954420765308042	0.047752728524780755	0.22514581485158963
2120000	-63731.535985763905	-63744.92816255837	13.39217679446498	-63744.92816255837	0.21194678484132412	13.253167859913285	11.451629797210057	0.22066504293268202	0.9312987961509271	0.04570940693184767	0.22758368102789178
2121000	-63739.86858798652	-63751.21764433591	11.349056349388626	-63751.21764433591	0.2098967140841228	11.003894438578783	3.4560773964210223	0.1788631866172985	0.9323015516190654	0.035340393459035564	0.19973780339608466
2122000	-63742.48453283446	-63757.403862960426	14.919330125964864	-63757.403862960426	0.20269679987490208	14.50067491861728	6.9033093411512505	0.1649908246510516	0.9378879510441502	0.020053061677161515	0.15046624579656961
2123000	-63736.5716626417	-63752.11523576257	15.543573120867823	-63752.11523576257	0.20595546882847093	14.839565414520912	8.860024510275453	0.11678003558055251	0.9548426539404861	0.013183680569642349	0.12020889932013136
2124000	-63736.15657361034	-63750.212282543354	14.055708933019538	-63750.212282543354	0.2108242760966127	13.607119715244641	5.0514984740644335	0.159504779605083	0.9769486429187528	0.03294615288935967	0.18797226061371916
2125000	-63734.10145919488	-63749.65124598545	15.549786790570186	-63749.65124598545	0.21294244626274866	14.953178401650124	6.993952688840295	0.13383193566440366	0.9736979136928685	0.022419779848700798	0.15400046596979353
2126000	-63732.97422764186	-63748.0620730485	15.087845406640565	-63748.0620730485	0.21151972362460947	14.470096647520538	5.738084278090961	0.13036852604409704	0.9670874361560041	0.015590944523183521	0.13224423037132083
2127000	-63730.982561217555	-63746.91905651965	15.936495302093903	-63746.91905651965	0.2066502211765653	15.569627264402465	9.021469270853952	0.17470723102934083	1.0128310897971269	0.027629418791434414	0.16626571520572542
2128000	-63734.635642559406	-63750.21171912003	15.576076560621624	-63750.21171912003	0.2088344684131307	15.235106192499293	6.631475962494068	0.1796713158169093	0.9618660479146965	0.03165982406269752	0.1844942833326353
2129000	-63742.11846492151	-63755.863390151266	13.74492522975843	-63755.863390151266	0.20553425239896791	13.300834892197491	4.3624799582969676	0.16032312367671403	1.0068891649205916	0.025110456844704723	0.16302547412117596
2130000	-63735.5804476093	-63751.82205366225	16.241606052942746	-63751.82205366225	0.20147755720505423	15.630231162030872	7.066128625528132	0.1314072888973958	0.9943297479790887	0.016369678974906807	0.12932309257670094
2131000	-63738.33021527018	-63754.326680050355	15.996464780177568	-63754.326680050355	0.20021669290128638	15.607863397443865	10.526200711612121	0.17059516427089869	1.0019823527124943	0.020620094566195284	0.14149363020347921
2132000	-63734.2880672493	-63750.138703623095	15.850636373795096	-63750.138703623095	0.20343681043864836	15.478219372734369	9.555168539260706	0.17365264351541718	0.99296797210643	0.027660125532090036	0.17007049408566946
2133000	-63740.80102086897	-63755.66054126857	14.85952039959974	-63755.66054126857	0.2108052207811182	14.752753142665398	9.759104065347243	0.2275646802279987	0.9519295977959389	0.033615222781015926	0.19292638114083024
2134000	-63732.41816690929	-63747.37607685132	14.957909942030515	-63747.37607685132	0.21238766140756052	14.803857312601487	7.9697409730611595	0.21747790102445644	0.916115893113082	0.03029674679628526	0.19130183594462175
2135000	-63735.69638334357	-63748.59420802221	12.897824678634093	-63748.59420802221	0.21622899682997568	12.85709089379391	4.280527994019531	0.24198201732875793	0.9826720701917023	0.05849890371676337	0.24954481076207063
2136000	-63730.73315624264	-63745.821608665305	15.088452422660646	-63745.821608665305	0.21423258219211275	15.011635445113562	7.75115582951572	0.23405680327618295	0.9625968635016277	0.04002972241917054	0.2108835371968017
2137000	-63732.91449817734	-63746.83558743989	13.921089262550316	-63746.83558743989	0.2131013510756691	13.705439404210246	4.8520754651418665	0.2046464982549679	0.9668880829520414	0.0375871778440007	0.20077326728369005
2138000	-63733.09647468334	-63748.650400567334	15.553925883989473	-63748.650400567334	0.20992255574424315	15.290368372709374	8.185448820275806	0.19491601878337642	0.9712232708807997	0.03114855120973686	0.18286581472465038
2139000	-63730.95172499519	-63747.319639780755	16.36791478556364	-63747.319639780755	0.2005405908752441	16.380126714254775	8.867331647326552	0.2538106413259975	1.0300285235616182	0.06435452858647216	0.24236327468701854
2140000	-63731.7154123341	-63748.22784278979	16.512430455691483	-63748.22784278979	0.19649897739459532	16.369460089513108	9.852005874629914	0.21982377709827536	1.0443714420812649	0.0701748240471505	0.2509067195479914
2141000	-63735.187962966935	-63752.085603762935	16.897640795997663	-63752.085603762935	0.1961427552410315	16.78415118362451	8.758356873500224	0.2261184226649302	1.031190217677841	0.054037058636849815	0.2242098602428934
2142000	-63733.49193775205	-63749.89209337469	16.400155622641464	-63749.89209337469	0.19733312966823718	16.220730556236234	9.398634931988402	0.21214962605824003	0.991518479850381	0.028942863703371385	0.17451488230285916
2143000	-63740.28964792686	-63757.32696100822	17.037313081359844	-63757.32696100822	0.19577798242708305	16.66373337780281	9.82087198007992	0.17343207718521095	1.0745618206107	0.03133069315322729	0.16707438354990062
2144000	-63742.76579558068	-63760.27857654934	17.512780968656763	-63760.27857654934	0.186458534204895	16.84921058992282	9.833802618369344	0.12304075691842077	1.083820906589266	0.01813224507367273	0.12644194547482934
2145000	-63736.85124294033	-63754.08785029538	17.23660735504837	-63754.08785029538	0.1885721146748863	16.450273996272905	11.683846439848711	0.10463989225999201	1.039381782623439	0.01092653535249482	0.10325192383752223
2146000	-63733.90540490125	-63751.33697589082	17.43157098957246	-63751.33697589082	0.1884939545525744	16.592129625717757	9.876070667670145	0.09724482739665039	1.0095414902652782	0.01210186031797591	0.10996302371491971
2147000	-63734.53516911797	-63750.85198184496	16.316812726990644	-63750.85198184496	0.19165984376709547	15.487079165551869	5.855437712933335	0.098570859707921	1.0264099858007723	0.010625112868953387	0.10205695048872349
2148000	-63732.40822742238	-63749.02036643583	16.612139013450264	-63749.02036643583	0.19375570022796457	15.980633484625965	11.271492377349864	0.12814269481790203	1.0631096039943306	0.021971918388989937	0.1421662035812764
2149000	-63736.404087442395	-63753.712741100164	17.30865365776583	-63753.712741100164	0.18936418981220665	16.3768974600014	9.703724693688004	0.08521287003231216	1.0205856848580135	0.009293360968135597	0.09469441369954744
2150000	-63732.585838005776	-63749.83915707762	17.25331907184797	-63749.83915707762	0.19393982347529737	16.93564415715649	9.58085585957048	0.1841953953867799	1.0696665429556838	0.045894772868120964	0.2063790217702883
2151000	-63737.01850856985	-63753.43736728875	16.4188587189051	-63753.43736728875	0.19245628561589198	16.159210910757416	6.243654935726668	0.19570176537154976	1.0884963570506352	0.04209858210357886	0.1943508731280012
2152000	-63736.04553049293	-63752.892765686505	16.84723519357986	-63752.892765686505	0.19002501957120638	16.583841794441433	9.104119190680018	0.19494897084654214	1.0889955150535786	0.049562106508815755	0.20702562623417048
2153000	-63732.78925131008	-63749.02140293799	16.232151627908337	-63749.02140293799	0.192548062265955	16.037528287274128	12.884532960306242	0.20898660944371117	1.0647619009549558	0.05816772774808774	0.23141596753974114
2154000	-63734.016468999136	-63750.612637086444	16.59616808730942	-63750.612637086444	0.19438836289946446	16.715322307102383	12.036839488330815	0.27839578525966796	1.140671695606873	0.10545984089242469	0.30865252277713806
2155000	-63727.545972527856	-63744.73081158291	17.18483905505376	-63744.73081158291	0.1903477345018216	16.933192501832277	9.97983551433407	0.19731446463644253	1.0916998376790503	0.04485902848826965	0.2029026976853754
2156000	-63734.72934263213	-63751.44795010154	16.718607469409513	-63751.44795010154	0.1981325109503008	16.38043385013106	9.326898042189903	0.18021153127835118	1.0876332659583465	0.04297694918913943	0.2027051840172219
2157000	-63740.561462906306	-63757.64496500046	17.083502094149818	-63757.64496500046	0.1940281082461938	16.224238290408916	9.652806416035984	0.09457304566893016	0.9953960601063234	0.013841508857506247	0.11723638323432996
2158000	-63737.195896883844	-63753.530482526585	16.33458564273991	-63753.530482526585	0.20181444237864768	15.39563085652313	6.982223420917825	0.08431863275308957	0.974692763126424	0.008904787900079912	0.09703069814995119
2159000	-63739.268467146976	-63754.21362948279	14.94516233580735	-63754.21362948279	0.19997907043659832	14.386835712963858	11.337046704550772	0.1402347853471418	0.9911733972361402	0.026353329707264787	0.1611237851570495
2160000	-63733.82810125714	-63749.77746493541	15.94936367826918	-63749.77746493541	0.19978410355352214	15.591815508936783	7.316070503678876	0.17648568602526762	0.9878608286635022	0.02074298454467655	0.14696529650667794
2161000	-63729.09257351716	-63744.69471017079	15.602136653631218	-63744.69471017079	0.2032604104335759	15.646130789648158	8.40994227429629	0.2610221591901982	1.019310647922334	0.04247448401656255	0.21129653387693317
2162000	-63739.036124417566	-63753.936358383275	14.90023396570606	-63753.936358383275	0.1989980410259992	14.974948670526068	13.397707097613079	0.26806989187411956	1.0688514958064654	0.07589308600510701	0.26967542313985005
2163000	-63728.50886435247	-63745.47399249668	16.96512814420402	-63745.47399249668	0.19278822731655149	16.762295166823098	10.725504487725237	0.20728706942289482	1.072267269148125	0.056728987620691174	0.2224489315929502
2164000	-63739.809156326286	-63756.40390465702	16.594748330732454	-63756.40390465702	0.1927608930669727	16.24762166891768	10.163238820076078	0.1784850041402796	1.0664120968056139	0.03995681921588473	0.1920075317764329
2165000	-63729.76869164055	-63746.84874866866	17.08005702810961	-63746.84874866866	0.19044018073976376	16.991715681361217	10.052161561817563	0.23154940295165155	1.0986991812542521	0.0528963432688231	0.21546486168655316
2166000	-63738.01545694727	-63754.15408675734	16.13862981006632	-63754.15408675734	0.19445284503967325	16.100302826170925	9.48439300627181	0.24251461130009785	1.0066232964691468	0.04926444573167931	0.21428037938426328
2167000	-63732.774579065524	-63748.60166227729	15.827083211762899	-63748.60166227729	0.19642775845130572	15.706145315830081	6.773599865300638	0.22452070091849524	1.0736184627933971	0.04918391468667536	0.2068088657140472
2168000	-63733.2241546119	-63748.787832251466	15.563677639567077	-63748.787832251466	0.19709048025244866	15.400019255941672	6.386165597465019	0.2154536754027571	1.045653345849818	0.050962640769634145	0.22167846824182222
2169000	-63729.75073402813	-63746.43189722824	16.68116320011138	-63746.43189722824	0.19100978207155803	16.630752269493946	9.408057104619552	0.2398455726875284	1.0739541706509368	0.07180846790176869	0.25508963561792325
2170000	-63736.03057130556	-63750.38388012035	14.35330881479709	-63750.38388012035	0.1875435985305407	14.302897884179654	15.254604481731741	0.2398455726875284	1.0228099967623332	0.08439848901609909	0.28267242498920303
2171000	-63728.895175087346	-63745.40118243215	16.5060073448057	-63745.40118243215	0.19092116174656357	16.519415097429153	7.70421019905279	0.2540804892425872	1.0497147573967904	0.07739250827204915	0.2765586407041536
2172000	-63742.189500422726	-63759.14270446194	16.95320403921274	-63759.14270446194	0.18764925012072095	16.987982417817996	9.730873391513	0.25892263639906615	1.0698641211754323	0.0811871665460667	0.25979383227922975
2173000	-63732.33359710129	-63748.01814179135	15.684544690058246	-63748.01814179135	0.2028207397216989	15.61477480013803	10.067454323816335	0.23559577389099642	1.0057305816242628	0.052375561391660656	0.23047038922568597
2174000	-63737.285725296104	-63752.91195181055	15.626226514443706	-63752.91195181055	0.20674426410738614	15.50870056241269	7.417519552534233	0.22525197622269058	0.9789522794404626	0.05149436897073209	0.23301614659800243
2175000	-63734.90041387888	-63751.00691998855	16.106506109666817	-63751.00691998855	0.20485684410288252	16.08828108932067	10.23657060230152	0.24698205709693108	1.0074143171381804	0.049280367624460066	0.2215851917456334
2176000	-63734.51919865181	-63750.16419071744	15.644992065633211	-63750.16419071744	0.20083089729070833	15.568812677745242	11.087740810617197	0.2341958648096373	1.0221127077227392	0.0490994970030747	0.21900195619674928
2177000	-63737.99916503476	-63753.65299683219	15.653831797434549	-63753.65299683219	0.2094319915393079	15.68794152518443	7.688888845124015	0.2587705716669666	0.9525801701101827	0.0756186661737214	0.27642412641723896
2178000	-63740.38592680062	-63754.93744152203	14.55151472140742	-63754.93744152203	0.21187288293869494	14.478546056421285	9.653302547785557	0.2348966776760909	0.9413550172644505	0.04805461055148294	0.23371316946647677
2179000	-63735.91290787236	-63750.69433254544	14.78142467307934	-63750.69433254544	0.22548711023939655	14.75611333591703	9.404924958627966	0.24540331101640592	0.9310533002890572	0.07648693255245777	0.2983558477351469
2180000	-63735.71919376533	-63751.03178298155	15.312589216211212	-63751.03178298155	0.21714969525146158	15.389621660648604	9.458673997742993	0.2686046431830847	0.9917140864251698	0.08024324453909142	0.29330145526561463
2181000	-63737.92689552443	-63753.895707913296	15.968812388860059	-63753.895707913296	0.20631541721407126	16.05707803551768	8.409049329492873	0.2712023390599066	1.0312445603026306	0.09758072198473415	0.30119463493999565
2182000	-63726.32397674447	-63742.223044515005	15.89906777053957	-63742.223044515005	0.20194049321324625	16.03823311149683	8.698979316507915	0.2830949468298973	1.0389405709578896	0.09229210098132636	0.2944650883496438
2183000	-63732.24535110933	-63747.83869285975	15.59334175041085	-63747.83869285975	0.2036266780934593	15.86859578021624	11.36980275127766	0.31582867993985436	1.0939643299256578	0.0879581145552188	0.2850242459712925
2184000	-63728.33829894129	-63744.48894972252	16.1506507812279	-63744.48894972252	0.19972760518657726	16.222152749903483	11.228983990940348	0.2673293443990595	1.0780882697792695	0.06673862077228226	0.24498970478770918
2185000	-63729.535270783155	-63745.699101712235	16.16383092907913	-63745.699101712235	0.20181441350209647	16.301130539964443	7.720276309470285	0.28265554410945587	1.0728342647579456	0.09880108158837612	0.3037635941530675
2186000	-63732.78372074968	-63748.256055017075	15.472334267393501	-63748.256055017075	0.2087853630879324	15.583569527850676	6.928735510843921	0.2765445965981979	1.0269931176121103	0.07270288715217775	0.27348307135104816
2187000	-63733.496055845055	-63749.01423830913	15.51818246407324	-63749.01423830913	0.20659024156719458	15.526954507985632	10.26574625284717	0.25303505654936437	1.0123775832994502	0.07247315012485928	0.2653935620780044
2188000	-63731.1459935303	-63746.55299035455	15.406996824248758	-63746.55299035455	0.20878105890951623	15.26731161764131	10.38373710797338	0.2205213260833434	1.0220584999878075	0.046832056374067565	0.2210711196279462
2189000	-63735.87133372637	-63750.959590748746	15.088257022373197	-63750.959590748746	0.21111509248923693	14.768546899164095	7.298307953213437	0.18379794857849013	0.9759443093588177	0.032623540999391513	0.18657151003295086
2190000	-63732.59354448515	-63747.71119730716	15.117652822012017	-63747.71119730716	0.21554166635390992	14.820345668096591	8.869952181335762	0.1881959382084702	0.9689362211716813	0.036405279746623914	0.1968824143419363
2191000	-63730.272979690504	-63745.0583662533	14.785386562798946	-63745.0583662533	0.21554480824876207	14.469208861791053	10.03129093079067	0.1844880472782076	0.9375731867144521	0.03640478832889742	0.20528558745783884
2192000	-63736.35564706675	-63750.46183636121	14.10618929445456	-63750.46183636121	0.22185866335138335	13.79701997565605	5.542496342357404	0.18586094735023573	0.9312945839117066	0.041707138219197346	0.21635100901652315
2193000	-63738.56611094889	-63749.53829368622	10.97218273733396	-63749.53829368622	0.22516922752505783	10.760198599273526	13.883681960050414	0.20540012787404693	0.8873862768028508	0.04518238950375845	0.2373278533931709
2194000	-63731.03175136238	-63745.58243119326	14.55067983087696	-63745.58243119326	0.21303304376641852	14.380323154839493	5.793170352250526	0.2140471738279812	0.9385197898090616	0.03955237898814567	0.2128496059847959
2195000	-63728.27197861272	-63743.27054104159	14.998562428870741	-63743.27054104159	0.20783031137602184	14.828205752833274	9.070515408386848	0.2140471738279812	0.9548315129201542	0.04626425419062357	0.2243559787334002
2196000	-63741.43457404597	-63756.35317197156	14.918597925593437	-63756.35317197156	0.20659139272371674	14.825682230630871	11.474536603806635	0.23055737380543936	1.009893082524935	0.045713866613540516	0.21792812000876025
2197000	-63732.256179062046	-63747.6421643629	15.385985300856582	-63747.6421643629	0.20820668868772774	15.208771227456975	9.448940094121665	0.21261156867014772	0.963916115679715	0.04327137940603359	0.21822459437691105
2198000	-63735.2295540655	-63750.02538446109	14.795830395590368	-63750.02538446109	0.2118194895651904	14.698101810612904	5.795549249722002	0.2295156027754317	0.9458488488877884	0.05725642245642134	0.25455430936343443
